date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-12-11,MG,Senador Firmino,city,46,3,True,7858,3165701,585.39068,0.0652
2020-12-11,MG,Senador José Bento,city,32,2,True,1461,3165800,2190.28063,0.0625
2020-12-11,MG,Senador Modestino Gonçalves,city,3,1,True,4105,3165909,73.08161,0.3333
2020-12-11,MG,Senhora de Oliveira,city,8,0,True,5786,3166006,138.26478,0.0
2020-12-11,MG,Senhora do Porto,city,18,0,True,3519,3166105,511.50895,0.0
2020-12-11,MG,Senhora dos Remédios,city,58,1,True,10467,3166204,554.12248,0.0172
2020-12-11,MG,Sericita,city,25,0,True,7333,3166303,340.92459,0.0
2020-12-11,MG,Seritinga,city,3,0,True,1854,3166402,161.8123,0.0
2020-12-11,MG,Serra Azul de Minas,city,3,0,True,4292,3166501,69.89748,0.0
2020-12-11,MG,Serra da Saudade,city,8,0,True,776,3166600,1030.92784,0.0
2020-12-11,MG,Serra dos Aimorés,city,316,7,True,8713,3166709,3626.7646,0.0222
2020-12-11,MG,Serra do Salitre,city,236,5,True,11668,3166808,2022.62599,0.0212
2020-12-11,MG,Serrania,city,49,1,True,7668,3166907,639.0193,0.0204
2020-12-11,MG,Serranópolis de Minas,city,36,0,True,4809,3166956,748.59638,0.0
2020-12-11,MG,Serranos,city,8,0,True,1956,3167004,408.99796,0.0
2020-12-11,MG,Serro,city,168,3,True,20940,3167103,802.29226,0.0179
2020-12-11,MG,Sete Lagoas,city,4409,65,True,241835,3167202,1823.14388,0.0147
2020-12-11,MG,Setubinha,city,58,2,True,12378,3165552,468.57328,0.0345
2020-12-11,MG,Silveirânia,city,18,0,True,2264,3167301,795.053,0.0
2020-12-11,MG,Silvianópolis,city,43,5,True,6248,3167400,688.22023,0.1163
2020-12-11,MG,Simão Pereira,city,42,1,True,2618,3167509,1604.27807,0.0238
2020-12-11,MG,Simonésia,city,248,8,True,19736,3167608,1256.58695,0.0323
2020-12-11,MG,Sobrália,city,85,7,True,5514,3167707,1541.53065,0.0824
2020-12-11,MG,Soledade de Minas,city,50,0,True,6189,3167806,807.88496,0.0
2020-12-11,MG,Tabuleiro,city,28,1,True,3708,3167905,755.12406,0.0357
2020-12-11,MG,Taiobeiras,city,449,7,True,34397,3168002,1305.3464,0.0156
2020-12-11,MG,Taparuba,city,111,2,True,3101,3168051,3579.49049,0.018
2020-12-11,MG,Tapira,city,71,1,True,4832,3168101,1469.37086,0.0141
2020-12-11,MG,Tapiraí,city,33,0,True,1872,3168200,1762.82051,0.0
2020-12-11,MG,Taquaraçu de Minas,city,74,4,True,4099,3168309,1805.31837,0.0541
2020-12-11,MG,Tarumirim,city,100,8,True,14302,3168408,699.20291,0.08
2020-12-11,MG,Teixeiras,city,76,1,True,11670,3168507,651.2425,0.0132
2020-12-11,MG,Teófilo Otoni,city,3641,109,True,140937,3168606,2583.4238,0.0299
2020-12-11,MG,Timóteo,city,3431,94,True,90568,3168705,3788.31375,0.0274
2020-12-11,MG,Tiradentes,city,64,1,True,8072,3168804,792.86422,0.0156
2020-12-11,MG,Tiros,city,80,2,True,6424,3168903,1245.33001,0.025
2020-12-11,MG,Tocantins,city,385,6,True,16715,3169000,2303.32037,0.0156
2020-12-11,MG,Tocos do Moji,city,27,1,True,4109,3169059,657.09418,0.037
2020-12-11,MG,Toledo,city,123,5,True,6297,3169109,1953.3111,0.0407
2020-12-11,MG,Tombos,city,324,2,True,7850,3169208,4127.38854,0.0062
2020-12-11,MG,Três Corações,city,1204,34,True,80032,3169307,1504.39824,0.0282
2020-12-11,MG,Três Marias,city,478,14,True,32716,3169356,1461.05881,0.0293
2020-12-11,MG,Três Pontas,city,1021,18,True,56940,3169406,1793.11556,0.0176
2020-12-11,MG,Tumiritinga,city,133,2,True,6765,3169505,1966.00148,0.015
2020-12-11,MG,Tupaciguara,city,730,16,True,25398,3169604,2874.24207,0.0219
2020-12-11,MG,Turmalina,city,191,2,True,20125,3169703,949.06832,0.0105
2020-12-11,MG,Turvolândia,city,21,2,True,5070,3169802,414.20118,0.0952
2020-12-11,MG,Ubá,city,3178,75,True,116797,3169901,2720.9603,0.0236
2020-12-11,MG,Ubaí,city,56,1,True,12599,3170008,444.47972,0.0179
2020-12-11,MG,Ubaporanga,city,640,6,True,12493,3170057,5122.86881,0.0094
2020-12-11,MG,Uberaba,city,9227,232,True,337092,3170107,2737.23494,0.0251
2020-12-11,MG,Uberlândia,city,39730,718,True,699097,3170206,5683.04541,0.0181
2020-12-11,MG,Umburatiba,city,37,0,True,2596,3170305,1425.26965,0.0
2020-12-11,MG,Unaí,city,3328,60,True,84930,3170404,3918.52114,0.018
2020-12-11,MG,União de Minas,city,116,2,True,4284,3170438,2707.74977,0.0172
2020-12-11,MG,Uruana de Minas,city,25,0,True,3260,3170479,766.87117,0.0
2020-12-11,MG,Urucânia,city,209,1,True,10345,3170503,2020.29966,0.0048
2020-12-11,MG,Urucuia,city,70,3,True,17173,3170529,407.61661,0.0429
2020-12-11,MG,Vargem Alegre,city,189,4,True,6470,3170578,2921.17465,0.0212
2020-12-11,MG,Vargem Bonita,city,28,1,True,2148,3170602,1303.53818,0.0357
2020-12-11,MG,Vargem Grande do Rio Pardo,city,37,0,True,5026,3170651,736.17191,0.0
2020-12-11,MG,Varginha,city,1786,44,True,136602,3170701,1307.44791,0.0246
2020-12-11,MG,Varjão de Minas,city,97,1,True,7138,3170750,1358.92407,0.0103
2020-12-11,MG,Várzea da Palma,city,675,10,True,39803,3170800,1695.85207,0.0148
2020-12-11,MG,Varzelândia,city,137,5,True,19305,3170909,709.66071,0.0365
2020-12-11,MG,Vazante,city,812,5,True,20642,3171006,3933.72735,0.0062
2020-12-11,MG,Verdelândia,city,57,1,True,9443,3171030,603.62173,0.0175
2020-12-11,MG,Veredinha,city,6,0,True,5727,3171071,104.76689,0.0
2020-12-11,MG,Veríssimo,city,49,1,True,4045,3171105,1211.37206,0.0204
2020-12-11,MG,Vermelho Novo,city,79,1,True,4846,3171154,1630.21048,0.0127
2020-12-11,MG,Vespasiano,city,1388,43,True,129765,3171204,1069.62586,0.031
2020-12-11,MG,Viçosa,city,1033,4,True,79388,3171303,1301.20421,0.0039
2020-12-11,MG,Vieiras,city,24,1,True,3589,3171402,668.70995,0.0417
2020-12-11,MG,Virgem da Lapa,city,125,1,True,13740,3171600,909.75255,0.008
2020-12-11,MG,Virgínia,city,44,1,True,8663,3171709,507.90719,0.0227
2020-12-11,MG,Virginópolis,city,63,0,True,10484,3171808,600.91568,0.0
2020-12-11,MG,Virgolândia,city,50,1,True,5340,3171907,936.32959,0.02
2020-12-11,MG,Visconde do Rio Branco,city,999,22,True,42965,3172004,2325.14838,0.022
2020-12-11,MG,Volta Grande,city,39,1,True,5261,3172103,741.30393,0.0256
2020-12-11,MG,Wenceslau Braz,city,48,0,True,2548,3172202,1883.83046,0.0
2020-12-11,MS,Água Clara,city,424,3,True,15776,5000203,2687.62677,0.0071
2020-12-11,MS,Alcinópolis,city,32,2,True,5417,5000252,590.73288,0.0625
2020-12-11,MS,Amambai,city,676,10,True,39826,5000609,1697.38362,0.0148
2020-12-11,MS,Anastácio,city,934,25,True,25237,5000708,3700.91532,0.0268
2020-12-11,MS,Anaurilândia,city,53,1,True,9076,5000807,583.95769,0.0189
2020-12-11,MS,Angélica,city,171,4,True,10932,5000856,1564.21515,0.0234
2020-12-11,MS,Antônio João,city,102,1,True,9020,5000906,1130.8204,0.0098
2020-12-11,MS,Aparecida do Taboado,city,1095,20,True,26069,5001003,4200.39127,0.0183
2020-12-11,MS,Aquidauana,city,2362,69,True,48029,5001102,4917.86212,0.0292
2020-12-11,MS,Aral Moreira,city,168,3,True,12332,5001243,1362.30944,0.0179
2020-12-11,MS,Bandeirantes,city,161,1,True,7266,5001508,2215.79961,0.0062
2020-12-11,MS,Bataguassu,city,1145,7,True,23325,5001904,4908.89603,0.0061
2020-12-11,MS,Batayporã,city,291,5,True,11349,5002001,2564.10256,0.0172
2020-12-11,MS,Bela Vista,city,116,4,True,24735,5002100,468.97109,0.0345
2020-12-11,MS,Bodoquena,city,81,1,True,7838,5002159,1033.42689,0.0123
2020-12-11,MS,Bonito,city,874,10,True,22190,5002209,3938.71113,0.0114
2020-12-11,MS,Brasilândia,city,136,4,True,11853,5002308,1147.38885,0.0294
2020-12-11,MS,Caarapó,city,959,6,True,30593,5002407,3134.70402,0.0063
2020-12-11,MS,Camapuã,city,145,4,True,13693,5002605,1058.93522,0.0276
2020-12-11,MS,Campo Grande,city,52301,851,True,906092,5002704,5772.15117,0.0163
2020-12-11,MS,Caracol,city,40,0,True,6182,5002803,647.03979,0.0
2020-12-11,MS,Cassilândia,city,1056,29,True,22002,5002902,4799.56368,0.0275
2020-12-11,MS,Chapadão do Sul,city,1441,15,True,25865,5002951,5571.23526,0.0104
2020-12-11,MS,Corguinho,city,75,1,True,6054,5003108,1238.85035,0.0133
2020-12-11,MS,Coronel Sapucaia,city,237,4,True,15352,5003157,1543.7728,0.0169
2020-12-11,MS,Corumbá,city,5894,179,True,112058,5003207,5259.77619,0.0304
2020-12-11,MS,Costa Rica,city,628,13,True,21142,5003256,2970.39069,0.0207
2020-12-11,MS,Coxim,city,867,17,True,33459,5003306,2591.23106,0.0196
2020-12-11,MS,Deodápolis,city,268,1,True,12984,5003454,2064.07887,0.0037
2020-12-11,MS,Dois Irmãos do Buriti,city,584,9,True,11467,5003488,5092.87521,0.0154
2020-12-11,MS,Douradina,city,168,2,True,5975,5003504,2811.71548,0.0119
2020-12-11,MS,Dourados,city,11283,132,True,225495,5003702,5003.65862,0.0117
2020-12-11,MS,Eldorado,city,190,0,True,12400,5003751,1532.25806,0.0
2020-12-11,MS,Fátima do Sul,city,824,15,True,19170,5003801,4298.38289,0.0182
2020-12-11,MS,Figueirão,city,29,0,True,3059,5003900,948.02223,0.0
2020-12-11,MS,Glória de Dourados,city,199,3,True,9950,5004007,2000.0,0.0151
2020-12-11,MS,Guia Lopes da Laguna,city,407,10,True,9824,5004106,4142.91531,0.0246
2020-12-11,MS,Iguatemi,city,365,4,True,16176,5004304,2256.42928,0.011
2020-12-11,MS,Inocência,city,139,3,True,7588,5004403,1831.83975,0.0216
2020-12-11,MS,Itaporã,city,485,10,True,25162,5004502,1927.50974,0.0206
2020-12-11,MS,Itaquiraí,city,401,8,True,21376,5004601,1875.93563,0.02
2020-12-11,MS,Ivinhema,city,472,11,True,23232,5004700,2031.68044,0.0233
2020-12-11,MS,Japorã,city,18,2,True,9243,5004809,194.74197,0.1111
2020-12-11,MS,Jaraguari,city,90,0,True,7265,5004908,1238.81624,0.0
2020-12-11,MS,Jardim,city,425,13,True,26238,5005004,1619.78809,0.0306
2020-12-11,MS,Jateí,city,145,0,True,4021,5005103,3606.06814,0.0
2020-12-11,MS,Juti,city,236,0,True,6787,5005152,3477.23589,0.0
2020-12-11,MS,Ladário,city,1136,28,True,23689,5005202,4795.47469,0.0246
2020-12-11,MS,Laguna Carapã,city,66,1,True,7419,5005251,889.60776,0.0152
2020-12-11,MS,Maracaju,city,1320,12,True,48022,5005400,2748.74016,0.0091
2020-12-11,MS,Miranda,city,1480,35,True,28220,5005608,5244.50744,0.0236
2020-12-11,MS,Mundo Novo,city,421,5,True,18473,5005681,2279.00179,0.0119
2020-12-11,MS,Naviraí,city,2014,40,True,55689,5005707,3616.51314,0.0199
2020-12-11,MS,Nioaque,city,386,6,True,13862,5005806,2784.59097,0.0155
2020-12-11,MS,Nova Alvorada do Sul,city,650,8,True,22430,5006002,2897.90459,0.0123
2020-12-11,MS,Nova Andradina,city,714,17,True,55224,5006200,1292.91612,0.0238
2020-12-11,MS,Novo Horizonte do Sul,city,24,0,True,3684,5006259,651.4658,0.0
2020-12-11,MS,Paraíso das Águas,city,122,3,True,5654,5006275,2157.76441,0.0246
2020-12-11,MS,Paranaíba,city,1076,22,True,42276,5006309,2545.1793,0.0204
2020-12-11,MS,Paranhos,city,73,2,True,14404,5006358,506.80367,0.0274
2020-12-11,MS,Pedro Gomes,city,59,1,True,7621,5006408,774.17662,0.0169
2020-12-11,MS,Ponta Porã,city,1885,42,True,93937,5006606,2006.66404,0.0223
2020-12-11,MS,Porto Murtinho,city,424,11,True,17298,5006903,2451.15042,0.0259
2020-12-11,MS,Ribas do Rio Pardo,city,289,2,True,24966,5007109,1157.5743,0.0069
2020-12-11,MS,Rio Brilhante,city,1503,17,True,38186,5007208,3935.99749,0.0113
2020-12-11,MS,Rio Negro,city,155,3,True,4793,5007307,3233.88275,0.0194
2020-12-11,MS,Rio Verde de Mato Grosso,city,380,15,True,19973,5007406,1902.56847,0.0395
2020-12-11,MS,Rochedo,city,189,1,True,5079,5007505,3721.20496,0.0053
2020-12-11,MS,Santa Rita do Pardo,city,80,0,True,7900,5007554,1012.65823,0.0
2020-12-11,MS,São Gabriel do Oeste,city,1482,18,True,27221,5007695,5444.32607,0.0121
2020-12-11,MS,Selvíria,city,61,0,True,6542,5007802,932.43656,0.0
2020-12-11,MS,Sete Quedas,city,182,3,True,10771,5007703,1689.7224,0.0165
2020-12-11,MS,Sidrolândia,city,2306,30,True,59245,5007901,3892.31159,0.013
2020-12-11,MS,Sonora,city,445,5,True,19721,5007935,2256.47787,0.0112
2020-12-11,MS,Tacuru,city,348,2,True,11674,5007950,2980.98338,0.0057
2020-12-11,MS,Taquarussu,city,120,2,True,3588,5007976,3344.48161,0.0167
2020-12-11,MS,Terenos,city,446,13,True,22269,5008008,2002.78414,0.0291
2020-12-11,MS,Três Lagoas,city,3663,50,True,123281,5008305,2971.26078,0.0137
2020-12-11,MS,Vicentina,city,185,7,True,6109,5008404,3028.31887,0.0378
2020-12-10,GO,Abadia de Goiás,city,742,7,True,8958,5200050,8283.09891,0.0094
2020-12-10,GO,Abadiânia,city,187,12,True,20461,5200100,913.93383,0.0642
2020-12-10,GO,Acreúna,city,1041,25,True,22546,5200134,4617.227,0.024
2020-12-10,GO,Adelândia,city,87,2,True,2516,5200159,3457.86963,0.023
2020-12-10,GO,Água Fria de Goiás,city,80,0,True,5793,5200175,1380.97704,0.0
2020-12-10,GO,Água Limpa,city,9,0,True,1830,5200209,491.80328,0.0
2020-12-10,GO,Águas Lindas de Goiás,city,4350,129,True,217698,5200258,1998.18097,0.0297
2020-12-10,GO,Alexânia,city,1371,23,True,28010,5200308,4894.68047,0.0168
2020-12-10,GO,Aloândia,city,142,5,True,1986,5200506,7150.05035,0.0352
2020-12-10,GO,Alto Horizonte,city,210,2,True,6605,5200555,3179.40954,0.0095
2020-12-10,GO,Alto Paraíso de Goiás,city,364,0,True,7688,5200605,4734.6514,0.0
2020-12-10,GO,Alvorada do Norte,city,329,1,True,8705,5200803,3779.43711,0.003
2020-12-10,GO,Amaralina,city,15,0,True,3845,5200829,390.11704,0.0
2020-12-10,GO,Americano do Brasil,city,153,3,True,6164,5200852,2482.15445,0.0196
2020-12-10,GO,Amorinópolis,city,90,1,True,3069,5200902,2932.55132,0.0111
2020-12-10,GO,Anápolis,city,15567,398,True,391772,5201108,3973.48458,0.0256
2020-12-10,GO,Anhanguera,city,18,2,True,1160,5201207,1551.72414,0.1111
2020-12-10,GO,Anicuns,city,875,18,True,21981,5201306,3980.71061,0.0206
2020-12-10,GO,Aparecida de Goiânia,city,39136,583,True,590146,5201405,6631.5793,0.0149
2020-12-10,GO,Aparecida do Rio Doce,city,104,2,True,2474,5201454,4203.71867,0.0192
2020-12-10,GO,Aporé,city,150,3,True,4232,5201504,3544.42344,0.02
2020-12-10,GO,Araçu,city,132,3,True,3486,5201603,3786.57487,0.0227
2020-12-10,GO,Aragarças,city,863,19,True,20273,5201702,4256.89341,0.022
2020-12-10,GO,Aragoiânia,city,427,4,True,10496,5201801,4068.21646,0.0094
2020-12-10,GO,Araguapaz,city,199,6,True,7783,5202155,2556.85468,0.0302
2020-12-10,GO,Arenópolis,city,32,0,True,2536,5202353,1261.82965,0.0
2020-12-10,GO,Aruanã,city,170,1,True,10110,5202502,1681.50346,0.0059
2020-12-10,GO,Aurilândia,city,65,1,True,3058,5202601,2125.57227,0.0154
2020-12-10,GO,Avelinópolis,city,118,1,True,2409,5202809,4898.29805,0.0085
2020-12-10,GO,Baliza,city,49,0,True,5280,5203104,928.0303,0.0
2020-12-10,GO,Barro Alto,city,603,7,True,11408,5203203,5285.76438,0.0116
2020-12-10,GO,Bela Vista de Goiás,city,1050,18,True,30492,5203302,3443.52617,0.0171
2020-12-10,GO,Bom Jardim de Goiás,city,179,3,True,8869,5203401,2018.26587,0.0168
2020-12-10,GO,Bom Jesus de Goiás,city,1052,31,True,25648,5203500,4101.68434,0.0295
2020-12-10,GO,Bonfinópolis,city,381,10,True,9919,5203559,3841.11302,0.0262
2020-12-10,GO,Bonópolis,city,86,1,True,4493,5203575,1914.08858,0.0116
2020-12-10,GO,Brazabrantes,city,175,2,True,3746,5203609,4671.64976,0.0114
2020-12-10,GO,Britânia,city,205,1,True,5797,5203807,3536.31189,0.0049
2020-12-10,GO,Buriti Alegre,city,325,8,True,9484,5203906,3426.82412,0.0246
2020-12-10,GO,Buriti de Goiás,city,106,1,True,2476,5203939,4281.09855,0.0094
2020-12-10,GO,Buritinópolis,city,58,0,True,3283,5203962,1766.67682,0.0
2020-12-10,GO,Cabeceiras,city,89,3,True,8046,5204003,1106.1397,0.0337
2020-12-10,GO,Cachoeira Alta,city,787,11,True,12666,5204102,6213.48492,0.014
2020-12-10,GO,Cachoeira de Goiás,city,25,0,True,1342,5204201,1862.89121,0.0
2020-12-10,GO,Cachoeira Dourada,city,164,2,True,8031,5204250,2042.08691,0.0122
2020-12-10,GO,Caçu,city,765,13,True,16270,5204300,4701.90535,0.017
2020-12-10,GO,Caiapônia,city,256,4,True,19107,5204409,1339.8231,0.0156
2020-12-10,GO,Caldas Novas,city,2721,58,True,93196,5204508,2919.6532,0.0213
2020-12-10,GO,Caldazinha,city,112,2,True,3848,5204557,2910.60291,0.0179
2020-12-10,GO,Campestre de Goiás,city,188,2,True,3649,5204607,5152.09646,0.0106
2020-12-10,GO,Campinaçu,city,119,0,True,3632,5204656,3276.43172,0.0
2020-12-10,GO,Campinorte,city,436,7,True,12764,5204706,3415.8571,0.0161
2020-12-10,GO,Campo Alegre de Goiás,city,42,1,True,7738,5204805,542.77591,0.0238
2020-12-10,GO,Campo Limpo de Goiás,city,119,2,True,7940,5204854,1498.74055,0.0168
2020-12-10,GO,Campos Belos,city,396,8,True,20007,5204904,1979.30724,0.0202
2020-12-10,GO,Campos Verdes,city,44,1,True,1830,5204953,2404.37158,0.0227
2020-12-10,GO,Carmo do Rio Verde,city,135,4,True,10186,5205000,1325.34852,0.0296
2020-12-10,GO,Castelândia,city,87,3,True,3407,5205059,2553.56619,0.0345
2020-12-10,GO,Catalão,city,3324,74,True,110983,5205109,2995.0533,0.0223
2020-12-10,GO,Caturaí,city,117,4,True,5101,5205208,2293.66791,0.0342
2020-12-10,GO,Cavalcante,city,71,2,True,9725,5205307,730.07712,0.0282
2020-12-10,GO,Ceres,city,1141,20,True,22306,5205406,5115.21564,0.0175
2020-12-10,GO,Cezarina,city,240,9,True,8703,5205455,2757.66977,0.0375
2020-12-10,GO,Chapadão do Céu,city,615,7,True,10486,5205471,5864.96281,0.0114
2020-12-10,GO,Cidade Ocidental,city,3856,44,True,72890,5205497,5290.16326,0.0114
2020-12-10,GO,Cocalzinho de Goiás,city,653,14,True,20504,5205513,3184.74444,0.0214
2020-12-10,GO,Colinas do Sul,city,96,1,True,3360,5205521,2857.14286,0.0104
2020-12-10,GO,Córrego do Ouro,city,97,1,True,2290,5205703,4235.80786,0.0103
2020-12-10,GO,Corumbá de Goiás,city,255,12,True,11169,5205802,2283.10502,0.0471
2020-12-10,GO,Corumbaíba,city,291,5,True,9869,5205901,2948.62701,0.0172
2020-12-10,GO,Cristalina,city,872,32,True,60210,5206206,1448.26441,0.0367
2020-12-10,GO,Cristianópolis,city,116,1,True,2964,5206305,3913.63023,0.0086
2020-12-10,GO,Crixás,city,616,9,True,17044,5206404,3614.17508,0.0146
2020-12-10,GO,Cromínia,city,106,4,True,3472,5206503,3052.99539,0.0377
2020-12-10,GO,Cumari,city,70,4,True,2837,5206602,2467.39514,0.0571
2020-12-10,GO,Damianópolis,city,18,1,True,3306,5206701,544.46461,0.0556
2020-12-10,GO,Damolândia,city,90,4,True,2953,5206800,3047.74805,0.0444
2020-12-10,GO,Davinópolis,city,18,0,True,2094,5206909,859.59885,0.0
2020-12-10,GO,Diorama,city,30,0,True,2479,5207105,1210.16539,0.0
2020-12-10,GO,Divinópolis de Goiás,city,91,2,True,4778,5208301,1904.56258,0.022
2020-12-10,GO,Doverlândia,city,129,3,True,7247,5207253,1780.04692,0.0233
2020-12-10,GO,Edealina,city,216,2,True,3688,5207352,5856.83297,0.0093
2020-12-10,GO,Edéia,city,382,8,True,12467,5207402,3064.0892,0.0209
2020-12-10,GO,Estrela do Norte,city,55,0,True,3264,5207501,1685.04902,0.0
2020-12-10,GO,Faina,city,229,1,True,6576,5207535,3482.3601,0.0044
2020-12-10,GO,Fazenda Nova,city,104,0,True,5553,5207600,1872.86152,0.0
2020-12-10,GO,Firminópolis,city,204,3,True,13449,5207808,1516.8414,0.0147
2020-12-10,GO,Flores de Goiás,city,92,3,True,17005,5207907,541.01735,0.0326
2020-12-10,GO,Formosa,city,3640,75,True,123684,5208004,2942.98373,0.0206
2020-12-10,GO,Formoso,city,34,2,True,4172,5208103,814.95686,0.0588
2020-12-10,GO,Gameleira de Goiás,city,91,2,True,3880,5208152,2345.36082,0.022
2020-12-10,GO,Goianápolis,city,494,12,True,11224,5208400,4401.28297,0.0243
2020-12-10,GO,Goiandira,city,124,3,True,5625,5208509,2204.44444,0.0242
2020-12-10,GO,Goianésia,city,4595,101,True,71075,5208608,6465.00176,0.022
2020-12-10,GO,Goiânia,city,74757,1977,True,1536097,5208707,4866.68485,0.0264
2020-12-10,GO,Goianira,city,1618,35,True,45296,5208806,3572.05934,0.0216
2020-12-10,GO,Goiás,city,419,17,True,22381,5208905,1872.12368,0.0406
2020-12-10,GO,Goiatuba,city,1802,39,True,34202,5209101,5268.69774,0.0216
2020-12-10,GO,Gouvelândia,city,161,1,True,5988,5209150,2688.71075,0.0062
2020-12-10,GO,Guapó,city,582,8,True,14207,5209200,4096.57211,0.0137
2020-12-10,GO,Guaraíta,city,103,6,True,1951,5209291,5279.34393,0.0583
2020-12-10,GO,Guarani de Goiás,city,49,0,True,3846,5209408,1274.05096,0.0
2020-12-10,GO,Guarinos,city,26,1,True,1737,5209457,1496.83362,0.0385
2020-12-10,GO,Heitoraí,city,53,1,True,3733,5209606,1419.76962,0.0189
2020-12-10,GO,Hidrolândia,city,1086,24,True,22124,5209705,4908.69644,0.0221
2020-12-10,GO,Hidrolina,city,202,4,True,3508,5209804,5758.26682,0.0198
2020-12-10,GO,Iaciara,city,168,3,True,14082,5209903,1193.01236,0.0179
2020-12-10,GO,Importados/Indefinidos,city,0,0,True,,,,0.0
2020-12-10,GO,Inaciolândia,city,172,5,True,6235,5209937,2758.62069,0.0291
2020-12-10,GO,Indiara,city,422,12,True,15787,5209952,2673.08545,0.0284
2020-12-10,GO,Inhumas,city,2976,66,True,53259,5210000,5587.78798,0.0222
2020-12-10,GO,Ipameri,city,511,12,True,27174,5210109,1880.47398,0.0235
2020-12-10,GO,Ipiranga de Goiás,city,34,0,True,2893,5210158,1175.2506,0.0
2020-12-10,GO,Iporá,city,1318,34,True,31499,5210208,4184.25982,0.0258
2020-12-10,GO,Israelândia,city,71,1,True,2786,5210307,2548.45657,0.0141
2020-12-10,GO,Itaberaí,city,1471,53,True,43622,5210406,3372.15167,0.036
2020-12-10,GO,Itaguari,city,374,8,True,4685,5210562,7982.92423,0.0214
2020-12-10,GO,Itaguaru,city,238,9,True,5206,5210604,4571.6481,0.0378
2020-12-10,GO,Itajá,city,141,6,True,4475,5210802,3150.83799,0.0426
2020-12-10,GO,Itapaci,city,509,11,True,23421,5210901,2173.26331,0.0216
2020-12-10,GO,Itapirapuã,city,200,3,True,4685,5211008,4268.94344,0.015
2020-12-10,GO,Itapuranga,city,752,24,True,25681,5211206,2928.23488,0.0319
2020-12-10,GO,Itarumã,city,144,4,True,7259,5211305,1983.74432,0.0278
2020-12-10,GO,Itauçu,city,407,9,True,8960,5211404,4542.41071,0.0221
2020-12-10,GO,Itumbiara,city,4062,83,True,105809,5211503,3838.9929,0.0204
2020-12-10,GO,Ivolândia,city,64,3,True,2334,5211602,2742.07369,0.0469
2020-12-10,GO,Jandaia,city,341,11,True,6025,5211701,5659.75104,0.0323
2020-12-10,GO,Jaraguá,city,1072,29,True,51338,5211800,2088.12186,0.0271
2020-12-10,GO,Jataí,city,4857,101,True,102065,5211909,4758.73218,0.0208
2020-12-10,GO,Jaupaci,city,26,1,True,2860,5212006,909.09091,0.0385
2020-12-10,GO,Jesúpolis,city,46,3,True,2506,5212055,1835.59457,0.0652
2020-12-10,GO,Joviânia,city,247,3,True,7402,5212105,3336.93596,0.0121
2020-12-10,GO,Jussara,city,714,13,True,18371,5212204,3886.56034,0.0182
2020-12-10,GO,Lagoa Santa,city,49,0,True,1621,5212253,3022.82542,0.0
2020-12-10,GO,Leopoldo de Bulhões,city,191,3,True,7651,5212303,2496.4057,0.0157
2020-12-10,GO,Luziânia,city,6827,139,True,211508,5212501,3227.77389,0.0204
2020-12-10,GO,Mairipotaba,city,53,2,True,2363,5212600,2242.91155,0.0377
2020-12-10,GO,Mambaí,city,64,0,True,9081,5212709,704.7682,0.0
2020-12-10,GO,Mara Rosa,city,133,9,True,9363,5212808,1420.48489,0.0677
2020-12-10,GO,Marzagão,city,69,1,True,2250,5212907,3066.66667,0.0145
2020-12-10,GO,Matrinchã,city,85,1,True,4336,5212956,1960.3321,0.0118
2020-12-10,GO,Maurilândia,city,544,11,True,14327,5213004,3797.02659,0.0202
2020-12-10,GO,Mimoso de Goiás,city,59,1,True,2583,5213053,2284.1657,0.0169
2020-12-10,GO,Minaçu,city,687,21,True,28793,5213087,2385.9966,0.0306
2020-12-10,GO,Mineiros,city,5253,89,True,68154,5213103,7707.54468,0.0169
2020-12-10,GO,Moiporá,city,38,1,True,1501,5213400,2531.64557,0.0263
2020-12-10,GO,Monte Alegre de Goiás,city,37,0,True,8684,5213509,426.07094,0.0
2020-12-10,GO,Montes Claros de Goiás,city,262,0,True,8047,5213707,3255.87175,0.0
2020-12-10,GO,Montividiu,city,660,12,True,13672,5213756,4827.38444,0.0182
2020-12-10,GO,Montividiu do Norte,city,25,2,True,4509,5213772,554.44666,0.08
2020-12-10,GO,Morrinhos,city,2477,37,True,46548,5213806,5321.38867,0.0149
2020-12-10,GO,Morro Agudo de Goiás,city,73,0,True,2232,5213855,3270.60932,0.0
2020-12-10,GO,Mossâmedes,city,93,2,True,4206,5213905,2211.12696,0.0215
2020-12-10,GO,Mozarlândia,city,1002,11,True,15870,5214002,6313.79962,0.011
2020-12-10,GO,Mundo Novo,city,123,3,True,4713,5214051,2609.80267,0.0244
2020-12-10,GO,Mutunópolis,city,34,0,True,3764,5214101,903.29437,0.0
2020-12-10,GO,Nazário,city,276,4,True,9260,5214408,2980.56156,0.0145
2020-12-10,GO,Nerópolis,city,679,29,True,30395,5214507,2233.92005,0.0427
2020-12-10,GO,Niquelândia,city,1231,29,True,46730,5214606,2634.28205,0.0236
2020-12-10,GO,Nova América,city,59,1,True,2357,5214705,2503.18201,0.0169
2020-12-10,GO,Nova Aurora,city,59,2,True,2222,5214804,2655.26553,0.0339
2020-12-10,GO,Nova Crixás,city,402,7,True,12945,5214838,3105.44612,0.0174
2020-12-10,GO,Nova Glória,city,280,4,True,8112,5214861,3451.67653,0.0143
